date,adj_close,close,high,low,open,volume,ticker,return,log_return,sma_5,rel_sma_5,sma_10,rel_sma_10,sma_20,rel_sma_20,sma_50,rel_sma_50,rsi,volatility,rolling_max,drawdown_pct,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pos,atr14,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,ret_skew_20,ret_kurt_20,next_return
2010-03-30,88.70559692382812,117.4000015258789,117.83000183105467,116.91000366210938,117.45999908447266,145772500,SPY,0.0006816480045443996,0.000681415788063958,88.37163848876953,0.003779022781172481,88.24770965576172,0.005188658944833113,87.22999687194825,0.016916199756902728,84.44664352416993,0.05043366108967051,74.75256115171317,0.004593338864122192,88.71316528320312,-8.531269683409448e-05,1.1919803852237862,1.1809587987383687,0.011021586485417512,89.75626819934844,84.70372554454805,0.05792207767884587,0.5841019669151418,29.26623753138951,0.006348041610281685,-0.0006005602574532531,-0.001626169708788816,0.007032976359717891,0.007966108658635118,0.6291385347055444,0.9939916185679762,-0.0034065204415308914
2010-03-31,88.4034194946289,117.0,117.5199966430664,116.61000061035156,116.9499969482422,161078700,SPY,-0.0034065204415308914,-0.0034123358429018844,88.3958236694336,8.592968400544798e-05,88.27644500732421,0.0014383733655580766,87.42496032714844,0.011191988693149302,84.48309188842774,0.04640369473430894,67.49593579357273,0.00476893789339335,88.71316528320312,-0.003491542518919255,1.1440246883309015,1.1735719766568753,-0.029547288325973753,89.64928466111523,85.20063599318165,0.05088533813725094,0.43989051061435114,29.255357469831193,0.0006816480045443996,0.006348041610281685,-0.0006005602574532531,-0.004854653652811014,0.005927189279167022,0.6044740000380463,0.6473825288650188,0.006837364601824492
2010-04-01,89.00786590576172,117.8000030517578,118.25,117.0999984741211,117.8000030517578,161215200,SPY,0.006837364601824492,0.00681409582898366,88.56961059570312,0.004948145386560521,88.37014083862304,0.007216522018486549,87.63735313415528,0.01563845463826885,84.54923706054687,0.052734110918374766,71.40265314335859,0.004875732895309505,89.00786590576172,0.0,1.1416331900769308,1.1671842193408863,-0.025551029263955582,89.58415096453648,85.69055530377408,0.04442849448861897,0.7039830995877493,29.309003557477677,-0.0034065204415308914,0.0006816480045443996,0.006348041610281685,-0.001626169708788816,-0.0005124875438858867,0.4832129121393872,0.24224821135385888,0.008149444744878886
2010-04-05,89.73323059082031,118.76000213623048,118.83999633789062,117.91999816894533,118.25,105847600,SPY,0.008149444744878886,0.008116417335420685,88.89905700683593,0.009383379442599038,88.58094787597656,0.013008245480248037,87.82544059753418,0.021722521177305554,84.66284927368164,0.05988909374816953,74.94778386698151,0.00424349369021044,89.73323059082031,0.0,1.1846132937848637,1.1706700342296819,0.01394325955518183,89.82083735582012,85.83004383924825,0.04544006257611051,0.9560955656602544,29.39072690691267,0.006837364601824492,-0.0034065204415308914,0.0006816480045443996,-0.0006005602574532531,-0.005061232905074098,-0.15250969947756468,-1.181568445982438,0.0023572645494449596
2010-04-06,89.94475555419922,119.04000091552734,119.25,118.29000091552734,118.41999816894533,110384200,SPY,0.0023572645494449596,0.0023544905598631887,89.15897369384766,0.008813267221421395,88.7660629272461,0.013278640373170392,88.0233528137207,0.021828329404183,84.81816513061523,0.06044212835410123,72.62639804063798,0.004217955449945517,89.94475555419922,0.0,1.2216610838679145,1.1808682441573284,0.040792839710586115,90.0358970961399,86.0108085313015,0.045727507941111474,0.9547132732970989,29.383680071149552,0.008149444744878886,0.006837364601824492,-0.0034065204415308914,0.006348041610281685,0.00534600819053721,-0.23552201976946419,-1.1028422032449166,-0.005712412819860568
2010-04-07,89.43095397949219,118.36000061035156,119.36000061035156,117.80999755859376,118.8000030517578,184576300,SPY,-0.005712412819860568,-0.005728791052572898,89.30404510498047,0.0014210876378839554,88.837841796875,0.006676346145073175,88.18842506408691,0.014089478460493243,84.95477783203125,0.052688927705879296,62.684644598802045,0.004579893775685209,89.94475555419922,-0.005712412819860568,1.1957780463909131,1.1838502046040453,0.011927841786867788,90.0851706653286,86.29167946284522,0.04301574951229278,0.6550846428412851,29.35025896344866,0.0023572645494449596,0.008149444744878886,0.006837364601824492,0.0006816480045443996,0.007032976359717891,-0.22344896792291397,-1.2650884687293789,0.0034641159525925502
2010-04-08,89.74075317382812,118.7699966430664,118.97000122070312,117.5999984741211,117.9499969482422,158704000,SPY,0.0034641159525925502,0.0034581297236034427,89.5715118408203,0.0018894549118315673,88.98366775512696,0.008508139052939345,88.34979858398438,0.01574372111919997,85.10450881958008,0.054477070822144036,65.32634374947571,0.0045559877069147854,89.94475555419922,-0.0022680853276449975,1.186585539125005,1.1843972715082374,0.002188267616767714,90.19494020035846,86.5046569676103,0.04176900561010837,0.7538470634158099,29.377767290387833,-0.005712412819860568,0.0023572645494449596,0.008149444744878886,-0.0034065204415308914,-0.004854653652811014,-0.1987210083085462,-1.2348577104518346,0.006567651434643773
2010-04-09,90.33013916015624,119.5500030517578,119.5999984741211,118.8000030517578,119.0199966430664,133006500,SPY,0.006567651434643773,0.006546178379046044,89.83596649169922,0.005500833215866585,89.20278854370117,0.012638064738332178,88.52258224487305,0.020419161635875982,85.25820098876953,0.0594891530968944,74.18930498753782,0.004650876631929331,90.33013916015624,0.0,1.2128776358844533,1.1900933443834805,0.02278429150097283,90.43209634956672,86.61306814017938,0.04314185276226942,0.9466056887946117,29.423492431640625,0.0034641159525925502,-0.005712412819860568,0.0023572645494449596,0.006837364601824492,-0.001626169708788816,-0.2186307233701076,-1.3225235826236126,0.0015891380157289081
2010-04-12,90.47368621826172,119.73999786376952,120.0500030517578,119.55999755859376,119.6999969482422,110279000,SPY,0.0015891380157289081,0.0015878766720350535,89.9840576171875,0.005441281645213181,89.44155731201172,0.011539701870904029,88.70216674804688,0.0199715467520285,85.43372756958007,0.05899261090506602,72.59696854695959,0.004631074660327874,90.47368621826172,0.0,1.2311059370020274,1.1982958629071898,0.032810074094837605,90.6374312707791,86.76690222531465,0.04363511272971289,0.9153888000790709,29.462422507149835,0.006567651434643773,0.0034641159525925502,-0.005712412819860568,0.008149444744878886,-0.0006005602574532531,-0.27166817702604823,-1.2666999312057459,0.0007515241934374917
2010-04-13,90.54167938232422,119.83000183105467,120.04000091552734,119.0,119.62000274658205,125043600,SPY,0.0007515241934374917,0.0007512419405352345,90.1034423828125,0.004863709841959496,89.63120803833007,0.010157972473212595,88.88402214050294,0.01864966505679666,85.62837295532226,0.0573794205988889,69.39119269856516,0.00462243745045982,90.54167938232422,0.0,1.2367816283213102,1.205993015990014,0.03078861233129615,90.79140183507006,86.97664244593581,0.04291839294874813,0.869075646382199,29.473130907331193,0.0015891380157289081,0.006567651434643773,0.0034641159525925502,0.0023572645494449596,0.006348041610281685,-0.28885495818985135,-1.2434567912300292,0.011349335440155484
2010-04-14,91.56926727294922,121.19000244140624,121.19000244140624,120.08000183105467,120.2699966430664,161609000,SPY,0.011349335440155484,0.011285414915011859,90.5311050415039,0.011467464480515943,89.91757507324219,0.018368958441791206,89.08264236450195,0.027913686016100447,85.81843704223633,0.06701159364953901,80.93887238117446,0.004903242318641629,91.56926727294922,0.0,1.3091068406774866,1.2266157809275087,0.08249105974997795,91.23698801136143,86.92829671764247,0.0483673494555831,1.154236745119305,29.611094338553293,0.0007515241934374917,0.0015891380157289081,0.006567651434643773,-0.005712412819860568,0.0006816480045443996,-0.061778483568568826,-0.9472549601652602,0.000825517591948266
2010-04-15,91.64485931396484,121.29000091552734,121.56999969482422,120.9499969482422,120.98999786376952,144615300,SPY,0.000825517591948266,0.0008251770397093132,90.91192626953125,0.00806201204295931,90.24171905517578,0.015548687164648856,89.25908203125,0.02672867822995939,85.99014709472657,0.06576000170123053,83.42957803099632,0.0048330552766631925,91.64485931396484,0.0,1.3568834309443645,1.2526693109308797,0.10421412001348473,91.64561403203871,86.8725500304613,0.053474267188327845,0.9996837590808372,29.61918204171317,0.011349335440155484,0.0007515241934374917,0.0015891380157289081,0.0034641159525925502,-0.0034065204415308914,0.08400350886531358,-0.8186070593070647,-0.015912488058890784
2010-04-16,90.18656158447266,119.36000061035156,121.29000091552734,118.75,120.86000061035156,366786700,SPY,-0.015912488058890784,-0.016040450984856108,90.88321075439453,-0.007665323046349148,90.35958862304688,-0.0019148719157635608,89.36486473083497,0.009194853661029123,86.14096771240234,0.046964806404047765,65.79580554651986,0.006265052218026897,91.64485931396484,-0.015912488058890784,1.2625207305849102,1.254639594861686,0.007881135723224242,91.71695009632002,87.01277936534991,0.052640047574472645,0.3493482274691538,29.645187377929688,0.000825517591948266,0.011349335440155484,0.0007515241934374917,0.006567651434643773,0.006837364601824492,-0.9072766166571572,1.5485290995050551,0.003769922391066771
2010-04-19,90.52655792236328,119.80999755859376,119.93000030517578,118.47000122070312,119.01000213623048,217947800,SPY,0.003769922391066771,0.0037628340430784263,90.89378509521484,-0.004040179121893472,90.43892135620118,0.0009690138366085232,89.50993461608887,0.011357658908307089,86.34960693359375,0.048372553588828415,64.6298876717118,0.006109343313708924,91.64485931396484,-0.01220255451285479,1.2013243543448908,1.243976546758327,-0.04265219241343621,91.76617766410328,87.25369156807446,0.05041324312583419,0.4505823549100792,29.666575840541295,-0.015912488058890784,0.000825517591948266,0.011349335440155484,0.0015891380157289081,0.008149444744878886,-1.1523301942864408,2.378076174013885,0.008931105035044018
2010-04-20,91.3350601196289,120.87999725341795,120.9800033569336,119.87000274658205,120.55999755859376,157708000,SPY,0.008931105035044018,0.008891458599269377,91.05246124267578,0.0031036928941430286,90.57795181274415,0.008358637965781845,89.67200736999511,0.018545952058058424,86.57110580444336,0.055029380425692054,68.31608437448722,0.006273940126865296,91.64485931396484,-0.003380431773860937,1.2041840712681164,1.236018051660285,-0.03183398039216856,91.96525821698488,87.37875652300535,0.05114753007595831,0.725194433522877,29.757191249302455,0.003769922391066771,-0.015912488058890784,0.000825517591948266,0.0007515241934374917,0.0023572645494449596,-1.0797496388364811,2.049311519401307,-0.0018199938537198923
2010-04-21,91.16883087158205,120.66000366210938,121.2300033569336,119.98999786376952,120.9499969482422,192910100,SPY,-0.0018199938537198923,-0.0018216520547829503,90.97237396240234,0.0021595227278656814,90.75173950195312,0.004595960054517123,89.79479064941407,0.015302003737974523,86.80086791992187,0.050321650650887895,69.63493655835472,0.006199175570419549,91.64485931396484,-0.005194273262529414,1.1794412419903466,1.2247026897262974,-0.045261447735950755,92.13437383980879,87.45520745901935,0.052109552757979086,0.5873012882046129,29.834372929164342,0.008931105035044018,0.003769922391066771,-0.015912488058890784,0.011349335440155484,-0.005712412819860568,-0.927389287292652,1.9273267312488604,0.0029833432373631563
2010-04-22,91.4408187866211,121.0199966430664,121.16999816894533,119.12000274658205,119.80999755859376,115360300,SPY,0.0029833432373631563,0.0029789019000902844,90.93156585693359,0.005600397671461366,90.92174606323242,0.005709005225523089,89.95270690917968,0.01654326955323171,87.01605407714844,0.050849981148876955,68.13035979061759,0.006029418656491304,91.64485931396484,-0.002226426325177,1.1683119502574186,1.2134245418325218,-0.04511259157510317,92.28885085221458,87.61656296614478,0.051941604055731276,0.6369949425595753,29.845414842878068,-0.0018199938537198923,0.008931105035044018,0.003769922391066771,0.000825517591948266,0.0034641159525925502,-1.1590413619642255,2.824413777102256,0.006527979911443493
2010-04-23,92.0377426147461,121.80999755859376,121.86000061035156,120.62999725341795,120.94000244140624,177335500,SPY,0.006527979911443493,0.006506764927854073,91.30180206298829,0.008060526026091974,91.0925064086914,0.010376662618260202,90.14764747619628,0.020966660711239316,87.24633911132813,0.054918103753373915,67.50837852709478,0.006062829001369068,92.0377426147461,0.0,1.1938961786332385,1.209518869192665,-0.015622690559426555,92.49716056479417,87.7981343875984,0.05212588801481969,0.8044624849795132,29.887347085135325,0.0029833432373631563,-0.0018199938537198923,0.008931105035044018,-0.015912488058890784,0.006567651434643773,-1.3260096877388,3.1087206718391958,-0.0037764108156697063
2010-04-26,91.69017028808594,121.3499984741211,122.12000274658205,121.2300033569336,121.8499984741211,143457300,SPY,-0.0037764108156697063,-0.0037835594581431525,91.5345245361328,0.0017004048771966929,91.21415481567382,0.005218657930603499,90.32785606384277,0.015081883746695945,87.45281631469726,0.04845303046777416,62.99209812878467,0.006180056573582716,92.0377426147461,-0.0037764108156697063,1.1726085801783626,1.2021368113898045,-0.02952823121144199,92.56159182529561,88.09412030238994,0.049458403171870356,0.6098815478278516,29.92773927961077,0.006527979911443493,0.0029833432373631563,-0.0018199938537198923,0.003769922391066771,0.0015891380157289081,-1.2134217263599578,2.5185170551221514,-0.02365041345433616
2010-04-27,89.52165985107422,118.4800033569336,121.33999633789062,118.25,120.6500015258789,355853300,SPY,-0.02365041345433616,-0.02393457376510787,91.17184448242188,-0.0180997175248091,91.11215286254883,-0.017456431019405416,90.37168045043946,-0.0094058292944037,87.61727767944336,0.021735235584449786,50.54172638667262,0.008338964971392778,92.0377426147461,-0.02733751059284184,0.9695806139899332,1.1556255719098303,-0.18604495791989706,92.4982343187527,88.24512658212622,0.04706239515942,-0.39971740741265394,29.944495064871653,-0.0037764108156697063,0.006527979911443493,0.0029833432373631563,0.008931105035044018,0.0007515241934374917,-1.6026930841714107,3.0831269611151075,0.0075958452614985905
2010-04-28,90.20165252685548,119.37999725341795,119.68000030517578,118.2699966430664,119.0500030517578,300674100,SPY,0.0075958452614985905,0.007567142087160415,90.97840881347656,-0.008537809099448901,90.97539138793945,-0.008504924785479373,90.44648323059081,-0.0027069123639792414,87.76975463867187,0.02770769837736453,52.63608483803898,0.008487779100471963,92.0377426147461,-0.01994931683164114,0.8537081973634599,1.0952420970005563,-0.24153389963709637,92.42647605323945,88.46649040794217,0.043782638128202545,-0.12365231874132185,29.98873029436384,-0.02365041345433616,-0.0037764108156697063,0.006527979911443493,-0.0018199938537198923,0.011349335440155484,-1.6219065062475675,2.978304550059687,0.012397538981727685
2010-04-29,91.31993103027344,120.86000061035156,121.11000061035156,120.06999969482422,120.0999984741211,193775000,SPY,0.012397538981727685,0.01232131881046021,90.95423126220703,0.004020700994241233,90.94289855957031,0.004145815414670961,90.59230880737304,0.008031832199437039,87.93677200317383,0.038472631528679635,55.33810075829246,0.008798561237721334,92.0377426147461,-0.007799100282992466,0.8424034985998077,1.0446743773204066,-0.2022708787205989,92.35658976405085,88.82802785069524,0.038949906010448065,0.4124185661778657,30.063666207449778,0.0075958452614985905,-0.02365041345433616,-0.0037764108156697063,0.0029833432373631563,0.000825517591948266,-1.6180551082961832,2.96536924869097,-0.01696163059967659
2010-04-30,89.77099609375,118.80999755859376,121.01000213623048,118.77999877929688,120.87999725341795,270000900,SPY,-0.01696163059967659,-0.01710712663608215,90.50088195800781,-0.008064958577933767,90.90134201049804,-0.01243486500581581,90.63046531677246,-0.009483226418604773,88.06302825927735,0.019394834225368918,46.70914265011382,0.009631581042497655,92.0377426147461,-0.02462844542465903,0.7003847396908185,0.975816449794489,-0.2754317101036705,92.27972298250269,88.98120765104223,0.03639521566942272,-0.5211248917377577,30.06153815133231,0.012397538981727685,0.0075958452614985905,-0.02365041345433616,0.006527979911443493,-0.015912488058890784,-1.2512586198435902,1.1042923899588946,0.01296158302103323
2010-05-03,90.9345703125,120.3499984741211,120.68000030517578,119.1999969482422,119.37999725341795,182747900,SPY,0.01296158302103323,0.012878300580023804,90.34976196289062,0.006472715997299261,90.94214324951172,-8.327203143798645e-05,90.69053230285644,0.002690887388648422,88.20909469604493,0.030897898066482243,51.668754560299625,0.009890119902908279,92.0377426147461,-0.011986086043676458,0.6739556242100804,0.9154442846776073,-0.24148866046752693,92.28892164785576,89.09214295785712,0.0352493100303779,0.15267745011838005,30.157444545200892,-0.01696163059967659,0.012397538981727685,0.0075958452614985905,-0.0037764108156697063,0.003769922391066771,-1.1463552556203418,0.9279033364694178,-0.023514184440005637
2010-05-04,88.79631805419922,117.5199966430664,119.02999877929688,116.91999816894533,119.01000213623048,360353400,SPY,-0.023514184440005637,-0.02379505456712056,90.20469360351562,-0.015613107179397567,90.68826904296876,-0.02086213584993135,90.63311042785645,-0.020266240063771312,88.3120947265625,0.005483091858889733,39.23765537139976,0.011260563800016025,92.0377426147461,-0.03521842744573722,0.47499581655634415,0.8273545910533546,-0.3523587744970105,92.41615628982193,88.85006456589097,0.039346456356368784,-1.030143089310318,29.975094931466238,0.01296158302103323,-0.01696163059967659,0.012397538981727685,-0.02365041345433616,0.008931105035044018,-0.974507863327045,0.004536506683997299,-0.005956587460587359
2010-05-05,88.26739501953125,116.81999969482422,117.8000030517578,115.97000122070312,116.55999755859376,328973200,SPY,-0.005956587460587359,-0.0059743986923357735,89.81784210205078,-0.017262127949566053,90.39812545776367,-0.02357051573185498,90.5749324798584,-0.02547655733378873,88.42483337402344,-0.0017804766883330325,37.33701832435983,0.011266550144334196,92.0377426147461,-0.04096523326301971,0.2715092771212966,0.7161855282669431,-0.4446762511456466,92.58465544516436,88.56520951455245,0.0443770237583269,-1.1481868391883951,29.90387725830078,-0.023514184440005637,0.01296158302103323,-0.01696163059967659,0.0075958452614985905,-0.0018199938537198923,-0.9701698699986345,-0.007558522972031856,-0.03321343642842178
2010-05-06,85.33573150634766,112.94000244140624,117.0,105.0,116.26000213623048,647356600,SPY,-0.03321343642842178,-0.03377752808598173,88.62100219726562,-0.03707101713434846,89.78761672973633,-0.04958239661031427,90.35468139648438,-0.055547203670755274,88.46373809814453,-0.03535919529340448,33.62239769320463,0.013361523082678468,92.0377426147461,-0.0728180735206847,-0.1248765172441324,0.547973119164728,-0.6728496364088604,93.43153372924776,87.277829063721,0.06810609666648759,-1.6311962179861614,29.8386960710798,-0.005956587460587359,-0.023514184440005637,0.01296158302103323,0.012397538981727685,0.0029833432373631563,-0.9736355493914292,-0.00440426826557605,-0.014875560174785751
2010-05-07,84.06631469726562,111.26000213623048,113.7699966430664,109.41000366210938,112.63999938964844,637558800,SPY,-0.014875560174785751,-0.014987310941689766,87.48006591796874,-0.03902318985338027,88.99047393798828,-0.05533355451229516,90.04149017333984,-0.06636024642163674,88.47951263427734,-0.049878189940458895,29.47664729399864,0.013461673813678212,92.0377426147461,-0.0866104240610015,-0.5352761127877699,0.33132327277422846,-0.8665993855619983,94.21028464495325,85.87269570172643,0.09259718966315907,-1.4333101608457075,29.74518367222377,-0.03321343642842178,-0.005956587460587359,-0.023514184440005637,-0.01696163059967659,0.006527979911443493,-0.7496761194753657,-0.4173435035980986,0.0440413332195877
2010-05-10,87.76870727539062,116.16000366210938,116.6500015258789,114.91000366210938,115.80999755859376,396159600,SPY,0.0440413332195877,0.043099079883237475,86.84689331054688,0.010614242256744122,88.59832763671875,-0.009363837709553957,89.90624122619629,-0.023775145325315217,88.56828155517579,-0.009027772310192694,40.429830382046376,0.01714838819672936,92.0377426147461,-0.046383529387774125,-0.5553666886733879,0.15398528048470517,-0.7093519691580931,94.1899294556013,85.62255299679127,0.09529234391147512,-0.49899381930593106,29.89734377179827,-0.014875560174785751,-0.03321343642842178,-0.005956587460587359,0.01296158302103323,-0.0037764108156697063,0.46707359833775075,1.5009790415573931,-0.0028409199566760135
2010-05-11,87.51936340332031,115.83000183105467,117.36000061035156,114.91000366210938,115.06999969482422,317849800,SPY,-0.0028409199566760135,-0.002844963028954864,86.5915023803711,0.010715381965234805,88.39809799194336,-0.009940650405205975,89.7551254272461,-0.024909574949433466,88.63475616455078,-0.01258414655262019,40.25028603498506,0.017143730266234274,92.0377426147461,-0.049092677450151334,-0.5846688824962314,0.006254447888517853,-0.5909233303847492,94.15606103158385,85.35418982290835,0.09806538809543602,-0.5080197086306162,29.875654493059432,0.0440413332195877,-0.014875560174785751,-0.03321343642842178,-0.023514184440005637,-0.02365041345433616,0.502232159207053,1.5315425090119277,0.013985814034945143
2010-05-12,88.74339294433594,117.4499969482422,117.62000274658205,116.08999633789062,116.29000091552734,235607100,SPY,0.013985814034945143,0.013888914967524613,86.68670196533203,0.02372556496412126,88.25227203369141,0.005564966196643928,89.61383171081543,-0.009713218929064515,88.7210464477539,0.00025187368135015653,43.14253580952283,0.017257949790861905,92.0377426147461,-0.035793464472501535,-0.503320166322041,-0.09566047495359392,-0.4076596913684471,93.95051310303825,85.27715031859262,0.0967859829087306,-0.20071540598757856,29.882759639195033,-0.0028409199566760135,0.0440413332195877,-0.014875560174785751,-0.005956587460587359,0.0075958452614985905,0.485123930164687,1.4047683360756622,-0.01243077797075498
2010-05-13,87.64024353027344,115.98999786376952,117.68000030517578,115.88999938964844,117.12999725341795,234452500,SPY,-0.01243077797075498,-0.012508686406164848,87.1476043701172,0.0056529283130262176,87.88430328369141,-0.0027770573845268265,89.41360092163086,-0.019833195096479073,88.78376831054688,-0.012879885614605069,39.101091359424345,0.017420758128979415,92.0377426147461,-0.04777930183359469,-0.521850097890578,-0.18089839954099074,-0.3409516983495873,93.72516324481222,85.1020385984495,0.09644086086885453,-0.41130273854828936,29.776861463274276,0.013985814034945143,-0.0028409199566760135,0.0440413332195877,-0.03321343642842178,0.012397538981727685,0.5836669276404215,1.3318156506384726,-0.018105049610948942
